Number,Start_date,End_date,Start_hour,Start_dayofweek,End_hour,End_dayofweek,Start station number,Start station,End station number,End station,Bike number,Bike model,Trip_duration_minutes,Trip_duration_ms,Trip_distance_m,Start_lat,Start_lon,End_lat,End_lon,Trip_distance_m.1,duration,destination
133048144,-0.7570668212727022,-0.7582515763265216,1.395796878584474,-0.3876784143754634,1.3366276258780758,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",3429,"Abbey Orchard Street, Westminster",57105,CLASSIC,8.0,-0.0604990823741087,-0.501717857254342,-1.1034765664828488,0.0459552212491142,51.4981256,-0.1321021999999914,-0.501717857254342,8.0,307
133048278,-0.7565957168372834,-0.7578591041972189,1.395796878584474,-0.3876784143754634,1.3366276258780758,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",22170,"Kennington Station, Kennington",57978,CLASSIC,7.0,-0.0659375408718714,-0.6555025802468964,-1.1034765664828488,0.0459552212491142,51.488852,-0.105593,-0.6555025802468964,7.0,400
133048305,-0.7564386820254773,-0.756995665512753,1.395796878584474,-0.3876784143754634,1.5336463309495407,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",1052,"Soho Square , Soho",55353,CLASSIC,16.0,-0.0338808786331418,0.5703723346138511,-1.1034765664828488,0.0459552212491142,51.51563144,-0.132328837,0.5703723346138511,16.0,90
133048380,-0.7561246124018648,-0.7574666320679162,1.395796878584474,-0.3876784143754634,1.3366276258780758,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",3478,"Guildhouse Street, Victoria",54586,CLASSIC,6.0,-0.0667997728941263,-0.5040185986006726,-1.1034765664828488,0.0459552212491142,51.49234577,-0.141334487,-0.5040185986006726,6.0,350
133048559,-0.7553394383428336,-0.7547978215886579,1.5957724807049352,-0.3876784143754634,1.5336463309495407,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",200240,"Ferndale Road, Brixton",59814,CLASSIC,30.0,0.0142112864965357,0.1077680143398822,-1.1034765664828488,0.0459552212491142,51.464019,-0.11578197,0.1077680143398822,30.0,636
133048595,-0.7551824035310274,-0.7559752379765661,1.5957724807049352,-0.3876784143754634,1.5336463309495407,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",300216,"Gas Holders, Battersea Park",53218,CLASSIC,13.0,-0.0456355279314403,-0.2023201834216293,-1.1034765664828488,0.0459552212491142,51.477966,-0.14785703,-0.2023201834216293,13.0,765
133048987,-0.7534550206011588,-0.754954810440379,1.5957724807049352,-0.3876784143754634,1.5336463309495407,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",1205,"Black Prince Road, Vauxhall",53905,CLASSIC,4.0,-0.0778500848187315,-0.9836061475422462,-1.1034765664828488,0.0459552212491142,51.4908679,-0.116911864,-0.9836061475422462,4.0,232
133048992,-0.7534550206011588,-0.7538558884783315,1.5957724807049352,-0.3876784143754634,1.5336463309495407,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",988,"Great Russell Street, Bloomsbury",54675,CLASSIC,18.0,-0.0301088738016809,0.6755692571367223,-1.1034765664828488,0.0459552212491142,51.51772703,-0.127854211,0.6755692571367223,18.0,27
133048997,-0.7533765031952556,-0.7538558884783315,1.5957724807049352,-0.3876784143754634,1.5336463309495407,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",988,"Great Russell Street, Bloomsbury",54145,CLASSIC,17.0,-0.0310977685639907,0.6755692571367223,-1.1034765664828488,0.0459552212491142,51.51772703,-0.127854211,0.6755692571367223,17.0,27
133049218,-0.752277259512612,-0.7536988996266104,1.5957724807049352,-0.3876784143754634,1.5336463309495407,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",998,"Lollard Street, Vauxhall",54953,CLASSIC,5.0,-0.0725581849434797,-0.8327893275541154,-1.1034765664828488,0.0459552212491142,51.49288067,-0.114934001,-0.8327893275541154,5.0,37
133049426,-0.7510209810181622,-0.752599977664563,1.5957724807049352,-0.3876784143754634,1.7306650360210056,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",200032,"Kennington Oval, Oval",57355,CLASSIC,3.0,-0.0810784809315732,-0.9231052749789216,-1.1034765664828488,0.0459552212491142,51.483145,-0.113134,-0.9231052749789216,3.0,444
133049481,-0.7506283939886466,-0.7508731002956311,1.7957480828253962,-0.3876784143754634,1.7306650360210056,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",1163,"Wardour Street, Soho",57904,CLASSIC,20.0,-0.0231049448084545,0.3834030752748708,-1.1034765664828488,0.0459552212491142,51.51251523,-0.133201961,0.3834030752748708,20.0,194
133049487,-0.7505498765827434,-0.7508731002956311,1.7957480828253962,-0.3876784143754634,1.7306650360210056,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",1163,"Wardour Street, Soho",53133,CLASSIC,19.0,-0.0241715723208253,0.3834030752748708,-1.1034765664828488,0.0459552212491142,51.51251523,-0.133201961,0.3834030752748708,19.0,194
133049842,-0.7477232499702312,-0.7487537507973966,1.7957480828253962,-0.3876784143754634,1.7306650360210056,-0.387549823830001,1190,"Kennington Lane Rail Bridge, Vauxhall",300063,"Burgess Park Albany Road, Walworth",21179,CLASSIC,10.0,-0.0566944575493187,-0.1921284474599625,-1.1034765664828488,0.0459552212491142,51.48224,-0.0942844,-0.1921284474599625,10.0,712
133049967,-0.746309936663975,-0.7426311855802747,1.7957480828253962,-0.3876784143754634,-2.603746475551224,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1041,"Westbourne Grove, Bayswater",57620,CLASSIC,70.0,0.153796228696056,1.9414738213519664,-1.1034765664828488,0.0459552212491142,51.51552971,-0.190240716,1.9414738213519664,70.0,79
133051143,-0.714274835055503,-0.7157075975101106,-1.6038371532224451,0.1522243381631277,-1.6186529501938989,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1078,"Lambeth Road, Vauxhall",20858,CLASSIC,5.0,-0.0721462129355296,-0.772856233341649,-1.1034765664828488,0.0459552212491142,51.49488108,-0.117974901,-0.772856233341649,5.0,116
133052033,-0.7111341388193784,-0.7102129876998731,-1.403861551101984,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1038,"Harrington Square 1, Camden Town",20265,CLASSIC,35.0,0.0305340072720098,1.718718252646085,-1.1034765664828488,0.0459552212491142,51.53301907,-0.139174593,1.718718252646085,35.0,76
133052181,-0.7106630343839596,-0.71123341523606,-1.403861551101984,0.1522243381631277,-1.4216342451224335,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",2678,"Farm Street, Mayfair",59702,CLASSIC,16.0,-0.0328413766116777,0.4318710824320433,-1.1034765664828488,0.0459552212491142,51.50935171,-0.14744969,0.4318710824320433,16.0,277
133053093,-0.708857134048188,-0.7102129876998731,-1.403861551101984,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1093,"Kennington Cross, Kennington",22092,CLASSIC,6.0,-0.0717304815311851,-0.8775098191640504,-1.1034765664828488,0.0459552212491142,51.48894022,-0.111435796,-0.8775098191640504,6.0,131
133053120,-0.7087786166422848,-0.7098990099964309,-1.403861551101984,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1200,"Ontario Street, Elephant & Castle",53250,CLASSIC,9.0,-0.0599886720174948,-0.2830372956983284,-1.1034765664828488,0.0459552212491142,51.49652013,-0.101384068,-0.2830372956983284,9.0,227
133053469,-0.7081504773950599,-0.7087215936085228,-1.2038859489815226,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",2691,"Howland Street, Fitzrovia",58589,CLASSIC,16.0,-0.0349953950718895,0.9697442331813252,-1.1034765664828488,0.0459552212491142,51.520994,-0.139016,0.9697442331813252,16.0,288
133053515,-0.7080719599891567,-0.7084076159050807,-1.2038859489815226,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",991,"Crosswall, Tower",24302,CLASSIC,19.0,-0.0236685650832649,1.0815176705094875,-1.1034765664828488,0.0459552212491142,51.51159481,-0.077121322,1.0815176705094875,19.0,30
133053544,-0.7079934425832536,-0.7088000880343833,-1.2038859489815226,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",2669,"Charlotte Street, Fitzrovia",58231,CLASSIC,13.0,-0.0433237883332697,0.8450563374105513,-1.1034765664828488,0.0459552212491142,51.51953043,-0.13577731,0.8450563374105513,13.0,274
133053566,-0.7079934425832536,-0.7089570768861044,-1.2038859489815226,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",3458,"Waterloo Place, St. James's",55000,CLASSIC,11.0,-0.0512190412931563,0.0040984186210807,-1.1034765664828488,0.0459552212491142,51.50663341,-0.131773845,0.0040984186210807,11.0,334
133053752,-0.7076793729596411,-0.7078581549240569,-1.2038859489815226,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",3421,"Red Lion Square, Holborn",58115,CLASSIC,21.0,-0.0160530690519835,0.7780979167487869,-1.1034765664828488,0.0459552212491142,51.51943538,-0.119123345,0.7780979167487869,21.0,299
133054586,-0.7065801292769975,-0.7064452552585673,-1.2038859489815226,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1169,"Grosvenor Crescent, Belgravia",53560,CLASSIC,25.0,-0.0032560258888407,0.2098912894136581,-1.1034765664828488,0.0459552212491142,51.50135267,-0.153194766,0.2098912894136581,25.0,199
133055136,-0.7058734726238695,-0.7052678388706592,-1.2038859489815226,0.1522243381631277,-1.027596834979504,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",973,"Bethnal Green Road, Shoreditch",54589,CLASSIC,31.0,0.0150123849497321,1.7107512350570333,-1.1034765664828488,0.0459552212491142,51.52364804,-0.074754872,1.7107512350570333,31.0,14
133055338,-0.7056379204061601,-0.7055033221482409,-1.2038859489815226,0.1522243381631277,-1.027596834979504,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300212,"Birkenhead Street, King's Cross",51726,CLASSIC,25.0,-0.0022290166307793,1.4646114325586934,-1.1034765664828488,0.0459552212491142,51.5301998755,-0.122299440803,1.4646114325586934,25.0,761
133055584,-0.7054023681884507,-0.7051893444447986,-1.2038859489815226,0.1522243381631277,-1.027596834979504,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",995,"Little Argyll Street, West End",60506,PBSC_EBIKE,26.0,-0.000913112219031,0.6089884188065511,-1.1034765664828488,0.0459552212491142,51.51449962,-0.141423695,0.6089884188065511,26.0,34
133055767,-0.7050882985648382,-0.7054248277223802,-1.2038859489815226,0.1522243381631277,-1.027596834979504,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",200193,"Snowsfields, London Bridge",59807,CLASSIC,19.0,-0.0220638233546975,0.5049281520844482,-1.1034765664828488,0.0459552212491142,51.50215353,-0.083632928,0.5049281520844482,19.0,591
133055956,-0.7048527463471289,-0.7062882664068462,-1.2038859489815226,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300247,"Cranmer Road, Stockwell",24383,CLASSIC,5.0,-0.0698701008478036,-0.7323132955071353,-1.1034765664828488,0.0459552212491142,51.479601,-0.11147178,-0.7323132955071353,5.0,793
133055962,-0.7048527463471289,-0.7054248277223802,-1.2038859489815226,0.1522243381631277,-1.027596834979504,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1028,"William IV Street, Strand",31027,CLASSIC,16.0,-0.0352555453023766,0.1365860915196895,-1.1034765664828488,0.0459552212491142,51.50946212,-0.124749274,0.1365860915196895,16.0,66
133056085,-0.7046957115353226,-0.7058957942775435,-1.2038859489815226,0.1522243381631277,-1.2246155400509688,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",200132,"Gaywood  Street, Elephant & Castle",20088,CLASSIC,8.0,-0.0615952645258256,-0.3891936859369062,-1.1034765664828488,0.0459552212491142,51.49605,-0.104193,-0.3891936859369062,8.0,533
133056589,-0.7040675722880977,-0.7047968723154959,-1.2038859489815226,0.1522243381631277,-1.027596834979504,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",200068,"Somerset House, Strand",56175,CLASSIC,14.0,-0.0444562920378426,0.1771700797613277,-1.1034765664828488,0.0459552212491142,51.509943,-0.117619,0.1771700797613277,14.0,479
133056774,-0.7037535026644852,-0.7051893444447986,-1.2038859489815226,0.1522243381631277,-1.027596834979504,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1155,"Regency Street, Westminster",55188,CLASSIC,5.0,-0.0731743789309431,-0.8150847102319639,-1.1034765664828488,0.0459552212491142,51.49206037,-0.132224622,-0.8150847102319639,5.0,186
133057367,-0.7025757415759385,-0.7034624670758669,-1.0039103468610613,0.1522243381631277,-1.027596834979504,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1209,"Empire Square, The Borough",59780,CLASSIC,12.0,-0.0473544396366599,0.2551810186507042,-1.1034765664828488,0.0459552212491142,51.50082346,-0.089740764,0.2551810186507042,12.0,236
133059341,-0.6963728665095922,-0.6969474297294422,-0.8039347447406,0.1522243381631277,-0.8305781299080389,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300058,"The Vale, Chelsea",60496,PBSC_EBIKE,16.0,-0.0363250646581277,0.7488322349904106,-1.1034765664828488,0.0459552212491142,51.48512191,-0.174971902,0.7488322349904106,16.0,707
133059369,-0.696215831697786,-0.6960054966191158,-0.8039347447406,0.1522243381631277,-0.633559424836574,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",200001,"Limerston Street, West Chelsea",51782,CLASSIC,26.0,-0.0004521523842194,0.9963305794406576,-1.1034765664828488,0.0459552212491142,51.485587,-0.18119,0.9963305794406576,26.0,413
133060768,-0.6907196132845678,-0.6919237864743679,-0.6039591426201387,0.1522243381631277,-0.633559424836574,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300242,"Allington Street, Victoria",60247,PBSC_EBIKE,8.0,-0.0639046328124244,-0.2898061198292332,-1.1034765664828488,0.0459552212491142,51.496863,-0.1429434,-0.2898061198292332,8.0,788
133061753,-0.6873433648307337,-0.6880775596072016,-0.4039835404996775,0.1522243381631277,-0.436540719765109,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1169,"Grosvenor Crescent, Belgravia",30713,CLASSIC,14.0,-0.0431421227321225,0.2098912894136581,-1.1034765664828488,0.0459552212491142,51.50135267,-0.153194766,0.2098912894136581,14.0,199
133061991,-0.6864011559598963,-0.6875280986261779,-0.4039835404996775,0.1522243381631277,-0.436540719765109,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300247,"Cranmer Road, Stockwell",57287,CLASSIC,9.0,-0.0578479560368321,-0.7323132955071353,-1.1034765664828488,0.0459552212491142,51.479601,-0.11147178,-0.7323132955071353,9.0,793
133062020,-0.6863226385539931,-0.6870571320710146,-0.4039835404996775,0.1522243381631277,-0.436540719765109,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",3462,"Royal Avenue 2, Chelsea",21662,CLASSIC,14.0,-0.041709561358415,0.2635801033008689,-1.1034765664828488,0.0459552212491142,51.490083,-0.162418,0.2635801033008689,14.0,338
133062142,-0.6858515341185745,-0.6872926153485962,-0.4039835404996775,0.1522243381631277,-0.436540719765109,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1078,"Lambeth Road, Vauxhall",19648,CLASSIC,5.0,-0.0708283999071504,-0.772856233341649,-1.1034765664828488,0.0459552212491142,51.49488108,-0.117974901,-0.772856233341649,5.0,116
133062422,-0.6848308078418339,-0.6858797156831066,-0.2040079383792162,0.1522243381631277,-0.239522014693644,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300214,"Blackfriars Road, Southwark",40569,CLASSIC,10.0,-0.0558526419413283,0.0713443901804335,-1.1034765664828488,0.0459552212491142,51.505461,-0.10454093,0.0713443901804335,10.0,763
133063062,-0.6823967682588372,-0.6832893996297089,-0.2040079383792162,0.1522243381631277,-0.239522014693644,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",200190,"Queen's Circus, Battersea Park",22307,CLASSIC,12.0,-0.0483852082911157,-0.1320083346930508,-1.1034765664828488,0.0459552212491142,51.47761941,-0.149551631,-0.1320083346930508,12.0,588
133063645,-0.6801197634876468,-0.6799926337435663,-0.0040323362587549,0.1522243381631277,-0.042503309622179,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",200020,"Shadwell Station, Shadwell",20265,CLASSIC,25.0,-0.0008548126564852,1.705335746850136,-1.1034765664828488,0.0459552212491142,51.511088,-0.057159,1.705335746850136,25.0,432
133064024,-0.6788634849931969,-0.6796786560401242,-0.0040323362587549,0.1522243381631277,-0.042503309622179,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1186,"Belvedere Road 1, South Bank",23789,CLASSIC,13.0,-0.0461922077821381,-0.0420367442150374,-1.1034765664828488,0.0459552212491142,51.50613324,-0.114686385,-0.0420367442150374,13.0,214
133065356,-0.6740739232331068,-0.674968990488492,0.1959432658617062,0.1522243381631277,0.1545153954492859,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1154,"Kennington Road  , Vauxhall",54953,CLASSIC,12.0,-0.0479323456177688,-0.218241716323991,-1.1034765664828488,0.0459552212491142,51.509224,-0.124826,-0.218241716323991,12.0,185
133065730,-0.67289616214456,-0.6728496409902575,0.1959432658617062,0.1522243381631277,0.1545153954492859,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1112,"Nutford Place, Marylebone",56526,CLASSIC,24.0,-0.004838095565307,1.2097740238904036,-1.1034765664828488,0.0459552212491142,51.5165179,-0.164393768,1.2097740238904036,24.0,147
133065889,-0.6725035751150444,-0.6733991019712813,0.1959432658617062,0.1522243381631277,0.1545153954492859,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",200206,"Chicheley Street, South Bank",57268,CLASSIC,12.0,-0.0491352367902169,-0.2754024998256679,-1.1034765664828488,0.0459552212491142,51.502698,-0.1167474,-0.2754024998256679,12.0,604
133066012,-0.6720324706796257,-0.6733206075454207,0.1959432658617062,0.1522243381631277,0.1545153954492859,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",2662,"Butler Place, Westminster",52307,CLASSIC,7.0,-0.0648610232551402,-0.4491581263354936,-1.1034765664828488,0.0459552212491142,51.49782999,-0.135440826,-0.4491581263354936,7.0,270
133066103,-0.6717969184619164,-0.6723786744350942,0.1959432658617062,0.1522243381631277,0.3515341005207509,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",200074,"Bury Place, Holborn",30013,CLASSIC,16.0,-0.0362551977220609,0.644704700282462,-1.1034765664828488,0.0459552212491142,51.51742,-0.1231899999999939,0.644704700282462,16.0,485
133066217,-0.6714043314324007,-0.669709863955836,0.1959432658617062,0.1522243381631277,0.3515341005207509,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1067,"St. James's Square, St. James's",59750,CLASSIC,45.0,0.0656656822506928,0.0872746152710673,-1.1034765664828488,0.0459552212491142,51.50742485,-0.134621209,0.0872746152710673,45.0,105
133066636,-0.670226570343854,-0.6715937301764888,0.3959188679821675,0.1522243381631277,0.3515341005207509,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1059,"Albert Embankment, Vauxhall",57026,CLASSIC,6.0,-0.069720997403118,-1.086785208810846,-1.1034765664828488,0.0459552212491142,51.4904357,-0.1228069000000005,-1.086785208810846,6.0,97
133067495,-0.6680280829785668,-0.6683754587162068,0.3959188679821675,0.1522243381631277,0.3515341005207509,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1079,"Endsleigh Gardens, Euston",53709,CLASSIC,19.0,-0.0235190567805061,1.2685014617040262,-1.1034765664828488,0.0459552212491142,51.52683806,-0.130504336,1.2685014617040262,19.0,117
133069475,-0.6644162823070233,-0.6658636370886697,0.5958944701026287,0.1522243381631277,0.5485528055922159,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",998,"Lollard Street, Vauxhall",56957,CLASSIC,5.0,-0.0723841538088564,-0.8327893275541154,-1.1034765664828488,0.0459552212491142,51.49288067,-0.114934001,-0.8327893275541154,5.0,37
133069490,-0.6643377649011202,-0.6656281538110881,0.5958944701026287,0.1522243381631277,0.5485528055922159,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1148,"Queen Mother Sports Centre, Victoria",59407,CLASSIC,7.0,-0.063658132082692,-0.5117475268259433,-1.1034765664828488,0.0459552212491142,51.49357351,-0.139956043,-0.5117475268259433,7.0,180
133069633,-0.6641022126834109,-0.6650786928300643,0.5958944701026287,0.1522243381631277,0.5485528055922159,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300229,"Sidney Road, Stockwell",56220,CLASSIC,11.0,-0.050998451480111,-0.2410112532735128,-1.1034765664828488,0.0459552212491142,51.469202,-0.11902256,-0.2410112532735128,11.0,776
133070637,-0.6627674167830578,-0.6632733210352719,0.5958944701026287,0.1522243381631277,0.5485528055922159,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1080,"Great Tower Street, Monument",23534,CLASSIC,17.0,-0.0320637599267289,0.8617004045640854,-1.1034765664828488,0.0459552212491142,51.51048489,-0.082989638,0.8617004045640854,17.0,118
133070728,-0.6626888993771547,-0.6641367597197378,0.5958944701026287,0.1522243381631277,0.5485528055922159,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",998,"Lollard Street, Vauxhall",53668,CLASSIC,5.0,-0.0722664557832803,-0.8327893275541154,-1.1034765664828488,0.0459552212491142,51.49288067,-0.114934001,-0.8327893275541154,5.0,37
133070760,-0.6626103819712515,-0.6641367597197378,0.5958944701026287,0.1522243381631277,0.5485528055922159,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1205,"Black Prince Road, Vauxhall",30022,CLASSIC,4.0,-0.0762300163202488,-0.9836061475422462,-1.1034765664828488,0.0459552212491142,51.4908679,-0.116911864,-0.9836061475422462,4.0,232
133072610,-0.6604118946059643,-0.6618604213697823,0.79587007222309,0.1522243381631277,0.7455715106636808,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1076,"Walnut Tree Walk, Vauxhall",57172,CLASSIC,5.0,-0.072703528991771,-0.6921662087260398,-1.1034765664828488,0.0459552212491142,51.49368637,-0.111014912,-0.6921662087260398,5.0,114
133073064,-0.6597837553587393,-0.6613109603887586,0.79587007222309,0.1522243381631277,0.7455715106636808,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1093,"Kennington Cross, Kennington",53796,CLASSIC,4.0,-0.0734334302609457,-0.8775098191640504,-1.1034765664828488,0.0459552212491142,51.48894022,-0.111435796,-0.8775098191640504,4.0,131
133074524,-0.6578208202111614,-0.6593485997422451,0.79587007222309,0.1522243381631277,0.7455715106636808,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1205,"Black Prince Road, Vauxhall",51704,CLASSIC,4.0,-0.075049912873637,-0.9836061475422462,-1.1034765664828488,0.0459552212491142,51.4908679,-0.116911864,-0.9836061475422462,4.0,232
133074818,-0.6574282331816458,-0.6573862390957317,0.79587007222309,0.1522243381631277,0.9425902157351458,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1031,"Nesham Street, Wapping",59449,CLASSIC,24.0,-0.0079194125238293,1.240695632706224,-1.1034765664828488,0.0459552212491142,51.507131,-0.06691,1.240695632706224,24.0,69
133074873,-0.6572711983698396,-0.6585636554836397,0.79587007222309,0.1522243381631277,0.7455715106636808,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1122,"Ashley Place, Victoria",59953,CLASSIC,7.0,-0.0649550081649982,-0.3798378856748657,-1.1034765664828488,0.0459552212491142,51.49616092,-0.140947636,-0.3798378856748657,7.0,156
133075770,-0.6557008502517773,-0.6571507558181501,0.9958456743435512,0.1522243381631277,0.9425902157351458,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1224,"Vauxhall Street, Vauxhall",20632,CLASSIC,5.0,-0.0737285717963339,-1.1118675863283822,-1.1034765664828488,0.0459552212491142,51.486965,-0.116625,-1.1118675863283822,5.0,250
133076476,-0.6543660543514243,-0.6519701237113547,0.9958456743435512,0.1522243381631277,1.1396089208066107,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300249,"Westminster Pier, Westminster",53668,CLASSIC,54.0,0.0982654905131007,-0.3747989745656108,-1.1034765664828488,0.0459552212491142,51.501513,-0.12382322,-0.3747989745656108,54.0,795
133076506,-0.6542875369455211,-0.6519701237113547,0.9958456743435512,0.1522243381631277,1.1396089208066107,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300249,"Westminster Pier, Westminster",22513,CLASSIC,53.0,0.0960962031198412,-0.3747989745656108,-1.1034765664828488,0.0459552212491142,51.501513,-0.12382322,-0.3747989745656108,53.0,795
133077212,-0.6527171888274588,-0.6538539899320075,0.9958456743435512,0.1522243381631277,0.9425902157351458,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",998,"Lollard Street, Vauxhall",54301,CLASSIC,9.0,-0.057548418899506,-0.8327893275541154,-1.1034765664828488,0.0459552212491142,51.49288067,-0.114934001,-0.8327893275541154,9.0,37
133078188,-0.6504401840562684,-0.6512636738786098,1.1958212764640126,0.1522243381631277,1.1396089208066107,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",200175,"Wandsworth Rd, Isley Court, Wandsworth Road",58975,CLASSIC,13.0,-0.0475817963632151,-0.0087900085563628,-1.1034765664828488,0.0459552212491142,51.46925984,-0.141812513,-0.0087900085563628,13.0,573
133078351,-0.6499690796208496,-0.6491443243803753,1.1958212764640126,0.1522243381631277,1.1396089208066107,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300061,"Crimscott Street, Bermondsey",53756,CLASSIC,34.0,0.0301871017401152,0.4907697412092358,-1.1034765664828488,0.0459552212491142,51.495598,-0.078893,0.4907697412092358,34.0,710
133078390,-0.6498905622149465,-0.6491443243803753,1.1958212764640126,0.1522243381631277,1.1396089208066107,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",300061,"Crimscott Street, Bermondsey",20383,CLASSIC,33.0,0.0267527485417322,0.4907697412092358,-1.1034765664828488,0.0459552212491142,51.495598,-0.078893,0.4907697412092358,33.0,710
133078780,-0.6487913185323029,-0.6491443243803753,1.1958212764640126,0.1522243381631277,1.1396089208066107,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1070,"Bricklayers Arms, Borough",58592,CLASSIC,19.0,-0.0247509242236243,0.21892748986458,-1.1034765664828488,0.0459552212491142,51.49506109,-0.085814489,0.21892748986458,19.0,108
133080185,-0.643530652336794,-0.6447486365321853,1.395796878584474,0.1522243381631277,1.3366276258780758,0.1521090005471918,1190,"Kennington Lane Rail Bridge, Vauxhall",1154,"Kennington Road  , Vauxhall",59425,CLASSIC,8.0,-0.0630542573480286,-0.218241716323991,-1.1034765664828488,0.0459552212491142,51.509224,-0.124826,-0.218241716323991,8.0,185
