Number,Start date,End date,Start_hour,Start_dayofweek,Start station number,Start station,End station number,End station,Bike number,Bike model,Trip_duration_minutes,Start_lat,Start_lon,End_lat,End_lon,Trip_distance_km,duration,destination
133154408,2023-08-14 07:49:00,2023-08-14 08:14:00,7,0,1219,"Lower Marsh, Waterloo",200060,"Drayton Gardens, West Chelsea",53794,CLASSIC,25.0,51.5001394,-0.1139359999999953,51.487196,-0.179369,4.753072409478443,25.0,473
133156298,2023-08-14 08:41:00,2023-08-14 08:54:00,8,0,1219,"Lower Marsh, Waterloo",300242,"Allington Street, Victoria",21391,CLASSIC,13.0,51.5001394,-0.1139359999999953,51.496863,-0.1429434,2.040754607209946,13.0,790
133157102,2023-08-14 09:00:00,2023-08-14 09:09:00,9,0,1219,"Lower Marsh, Waterloo",1015,"New Globe Walk, Bankside",55266,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.5073853,-0.096440751,1.4544807344808608,9.0,53
133157343,2023-08-14 09:08:00,2023-08-14 09:18:00,9,0,1219,"Lower Marsh, Waterloo",200074,"Bury Place, Holborn",54471,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.51742,-0.1231899999999939,2.0254350314783816,10.0,487
133158073,2023-08-14 09:38:00,2023-08-14 09:47:00,9,0,1219,"Lower Marsh, Waterloo",2637,"Bermondsey Street, Bermondsey",54828,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.49785559,-0.081608045,2.252168452574106,9.0,264
133159400,2023-08-14 11:00:00,2023-08-14 11:05:00,11,0,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",59143,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,5.0,37
133160759,2023-08-14 12:18:00,2023-08-14 12:29:00,12,0,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",42123,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,11.0,37
133160835,2023-08-14 12:22:00,2023-08-14 12:30:00,12,0,1219,"Lower Marsh, Waterloo",22170,"Kennington Station, Kennington",21731,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.488852,-0.105593,1.3816201478912564,8.0,402
133163735,2023-08-14 15:08:00,2023-08-14 15:16:00,15,0,1219,"Lower Marsh, Waterloo",1208,"Dickens Square, Borough",21220,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.49679128,-0.093913472,1.4351451558604398,8.0,235
133164157,2023-08-14 15:34:00,2023-08-14 15:57:00,15,0,1219,"Lower Marsh, Waterloo",973,"Bethnal Green Road, Shoreditch",40102,CLASSIC,23.0,51.5001394,-0.1139359999999953,51.52364804,-0.074754872,3.766305248569335,23.0,14
133164758,2023-08-14 16:08:00,2023-08-14 16:25:00,16,0,1219,"Lower Marsh, Waterloo",300248,"Sopwith Way, Battersea Park",56291,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.4811219398,-0.149035374873,3.2213480766108726,17.0,796
133165047,2023-08-14 16:23:00,2023-08-14 16:30:00,16,0,1219,"Lower Marsh, Waterloo",1190,"Kennington Lane Rail Bridge, Vauxhall",52059,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.4863434,-0.1224923999999987,1.644442760607803,7.0,218
133165673,2023-08-14 16:49:00,2023-08-14 16:59:00,16,0,1219,"Lower Marsh, Waterloo",1070,"Bricklayers Arms, Borough",51559,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.49506109,-0.085814489,2.026932436322464,10.0,108
133166071,2023-08-14 17:02:00,2023-08-14 17:08:00,17,0,1219,"Lower Marsh, Waterloo",959,"Milroy Walk, South Bank",52847,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.50724437,-0.106237501,0.9529362826512656,6.0,0
133166223,2023-08-14 17:06:00,2023-08-14 17:26:00,17,0,1219,"Lower Marsh, Waterloo",1089,"Queen's Gate (Central), South Kensington",60432,PBSC_EBIKE,20.0,51.5001394,-0.1139359999999953,51.49396755,-0.17873226,4.53771350986024,20.0,127
133166880,2023-08-14 17:21:00,2023-08-14 17:26:00,17,0,1219,"Lower Marsh, Waterloo",3448,"Webber Street , Southwark",53839,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.50069361,-0.102091246,0.8222046409384034,5.0,324
133166962,2023-08-14 17:23:00,2023-08-14 17:32:00,17,0,1219,"Lower Marsh, Waterloo",1189,"Long Lane , Bermondsey",58625,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.49907558,-0.085666316,1.96042971275128,9.0,217
133167255,2023-08-14 17:29:00,2023-08-14 17:53:00,17,0,1219,"Lower Marsh, Waterloo",300204,"Victoria Rise, Clapham Common",21037,CLASSIC,24.0,51.5001394,-0.1139359999999953,51.461376,-0.14780467,4.907087268347517,24.0,755
133168388,2023-08-14 17:52:00,2023-08-14 18:07:00,17,0,1219,"Lower Marsh, Waterloo",1069,"Eaton Square, Belgravia",58434,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.49654462,-0.150905245,2.590150623541414,15.0,107
133170503,2023-08-14 18:32:00,2023-08-14 18:54:00,18,0,1219,"Lower Marsh, Waterloo",3477,"Porchester Place, Paddington",58740,CLASSIC,22.0,51.5001394,-0.1139359999999953,51.5147461,-0.1651640000000043,3.8997679806192265,22.0,349
133170823,2023-08-14 18:39:00,2023-08-14 18:56:00,18,0,1219,"Lower Marsh, Waterloo",3430,"Central House, Aldgate",59916,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.515231,-0.07015,3.463990657705731,17.0,308
133170888,2023-08-14 18:41:00,2023-08-14 19:11:00,18,0,1219,"Lower Marsh, Waterloo",200025,"London Fields, Hackney Central",56834,CLASSIC,30.0,51.5001394,-0.1139359999999953,51.54119,-0.058826101,5.947665961730676,30.0,439
133175172,2023-08-14 21:18:00,2023-08-14 21:38:00,21,0,1219,"Lower Marsh, Waterloo",1081,"Liverpool Road (N1 Centre), Angel",60280,PBSC_EBIKE,20.0,51.5001394,-0.1139359999999953,51.53450449,-0.106992706,3.851307360368895,20.0,119
133176541,2023-08-14 23:41:00,2023-08-14 23:49:00,23,0,1219,"Lower Marsh, Waterloo",10624,"Strata, Elephant & Castle",55999,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.493146,-0.099828,1.2484085599966404,8.0,381
133176543,2023-08-14 23:41:00,2023-08-14 23:49:00,23,0,1219,"Lower Marsh, Waterloo",10624,"Strata, Elephant & Castle",58743,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.493146,-0.099828,1.2484085599966404,8.0,381
133176646,2023-08-15 00:11:00,2023-08-15 00:31:00,0,1,1219,"Lower Marsh, Waterloo",200223,"Ashmole Estate, Oval",57980,CLASSIC,20.0,51.5001394,-0.1139359999999953,51.48267821,-0.117661574,1.958653688757192,20.0,623
133176649,2023-08-15 00:13:00,2023-08-15 00:37:00,0,1,1219,"Lower Marsh, Waterloo",300205,"Cromer Street, Bloomsbury",53250,CLASSIC,24.0,51.5001394,-0.1139359999999953,51.528279,-0.11955857,3.15307792045048,24.0,756
133176747,2023-08-15 00:55:00,2023-08-15 01:49:00,0,1,1219,"Lower Marsh, Waterloo",300249,"Westminster Pier, Westminster",17317,CLASSIC,54.0,51.5001394,-0.1139359999999953,51.501513,-0.12382322,0.7012220403083909,54.0,797
133177025,2023-08-15 05:39:00,2023-08-15 05:49:00,5,1,1219,"Lower Marsh, Waterloo",982,"Holborn Circus, Holborn",55240,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.51795029,-0.108657431,2.0138909242372534,10.0,22
133178132,2023-08-15 07:08:00,2023-08-15 07:30:00,7,1,1219,"Lower Marsh, Waterloo",973,"Bethnal Green Road, Shoreditch",53320,CLASSIC,22.0,51.5001394,-0.1139359999999953,51.52364804,-0.074754872,3.766305248569335,22.0,14
133178206,2023-08-15 07:12:00,2023-08-15 07:38:00,7,1,1219,"Lower Marsh, Waterloo",1107,"Gloucester Road Station, South Kensington",60289,PBSC_EBIKE,26.0,51.5001394,-0.1139359999999953,51.49418566,-0.18267094,4.803995477166012,26.0,143
133180177,2023-08-15 08:06:00,2023-08-15 08:24:00,8,1,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",59952,CLASSIC,18.0,51.5001394,-0.1139359999999953,51.52589324,-0.090847761,3.279248835415176,18.0,5
133180938,2023-08-15 08:19:00,2023-08-15 08:26:00,8,1,1219,"Lower Marsh, Waterloo",990,"Cotton Garden Estate, Kennington",57158,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.4907579,-0.106323685,1.16872712595664,7.0,29
133181431,2023-08-15 08:28:00,2023-08-15 08:55:00,8,1,1219,"Lower Marsh, Waterloo",1077,"Royal London Hospital, Whitechapel",50410,CLASSIC,27.0,51.5001394,-0.1139359999999953,51.518675,-0.06111,4.196842454392171,27.0,115
133183825,2023-08-15 09:13:00,2023-08-15 09:22:00,9,1,1219,"Lower Marsh, Waterloo",200074,"Bury Place, Holborn",55558,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.51742,-0.1231899999999939,2.0254350314783816,9.0,487
133183937,2023-08-15 09:15:00,2023-08-15 09:30:00,9,1,1219,"Lower Marsh, Waterloo",967,"Golden Lane, Barbican",50407,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.52174785,-0.094475072,2.7544509116238,15.0,8
133185679,2023-08-15 10:25:00,2023-08-15 11:26:00,10,1,1219,"Lower Marsh, Waterloo",1071,"Tower Gardens , Tower",16890,CLASSIC,61.0,51.5001394,-0.1139359999999953,51.50950627,-0.075459482,2.8595143164500936,61.0,109
133185788,2023-08-15 10:32:00,2023-08-15 11:26:00,10,1,1219,"Lower Marsh, Waterloo",1071,"Tower Gardens , Tower",22829,CLASSIC,54.0,51.5001394,-0.1139359999999953,51.50950627,-0.075459482,2.8595143164500936,54.0,109
133185805,2023-08-15 10:33:00,2023-08-15 11:25:00,10,1,1219,"Lower Marsh, Waterloo",1071,"Tower Gardens , Tower",41270,CLASSIC,52.0,51.5001394,-0.1139359999999953,51.50950627,-0.075459482,2.8595143164500936,52.0,109
133185938,2023-08-15 10:39:00,2023-08-15 11:26:00,10,1,1219,"Lower Marsh, Waterloo",1071,"Tower Gardens , Tower",53216,CLASSIC,47.0,51.5001394,-0.1139359999999953,51.50950627,-0.075459482,2.8595143164500936,47.0,109
133190261,2023-08-15 14:09:00,2023-08-15 14:39:00,14,1,1219,"Lower Marsh, Waterloo",3465,"Eccleston Place, Victoria",20589,CLASSIC,30.0,51.5001394,-0.1139359999999953,51.49395092,-0.147624377,2.431481035565489,30.0,341
133190291,2023-08-15 14:10:00,2023-08-15 14:39:00,14,1,1219,"Lower Marsh, Waterloo",3465,"Eccleston Place, Victoria",35074,CLASSIC,29.0,51.5001394,-0.1139359999999953,51.49395092,-0.147624377,2.431481035565489,29.0,341
133190785,2023-08-15 14:32:00,2023-08-15 14:46:00,14,1,1219,"Lower Marsh, Waterloo",1122,"Ashley Place, Victoria",11451,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.49616092,-0.140947636,1.921453944096177,14.0,156
133191624,2023-08-15 15:09:00,2023-08-15 15:17:00,15,1,1219,"Lower Marsh, Waterloo",1007,"Drury Lane, Covent Garden",30362,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.51477076,-0.12221963,1.7249890614927028,8.0,46
133191857,2023-08-15 15:19:00,2023-08-15 15:35:00,15,1,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",58740,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,16.0,37
133191919,2023-08-15 15:22:00,2023-08-15 15:31:00,15,1,1219,"Lower Marsh, Waterloo",1208,"Dickens Square, Borough",22698,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.49679128,-0.093913472,1.4351451558604398,9.0,235
133192558,2023-08-15 15:49:00,2023-08-15 15:51:00,15,1,1219,"Lower Marsh, Waterloo",22162,"Southwark Station 1, Southwark",58762,CLASSIC,2.0,51.5001394,-0.1139359999999953,51.504043,-0.105312,0.738060890910685,2.0,394
133193061,2023-08-15 16:07:00,2023-08-15 16:18:00,16,1,1219,"Lower Marsh, Waterloo",200132,"Gaywood  Street, Elephant & Castle",58157,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.49605,-0.104193,0.8134152861611408,11.0,535
133193714,2023-08-15 16:28:00,2023-08-15 16:54:00,16,1,1219,"Lower Marsh, Waterloo",300051,"Hibbert Street, Battersea",55688,CLASSIC,26.0,51.5001394,-0.1139359999999953,51.46517078,-0.18038939,6.024503024260444,26.0,702
133194552,2023-08-15 16:52:00,2023-08-15 17:02:00,16,1,1219,"Lower Marsh, Waterloo",1189,"Long Lane , Bermondsey",51013,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.49907558,-0.085666316,1.96042971275128,10.0,217
133196554,2023-08-15 17:30:00,2023-08-15 17:54:00,17,1,1219,"Lower Marsh, Waterloo",300204,"Victoria Rise, Clapham Common",55043,CLASSIC,24.0,51.5001394,-0.1139359999999953,51.461376,-0.14780467,4.907087268347517,24.0,755
133197388,2023-08-15 17:41:00,2023-08-15 18:07:00,17,1,1219,"Lower Marsh, Waterloo",1110,"Palace Gate, Kensington Gardens",23235,CLASSIC,26.0,51.5001394,-0.1139359999999953,51.50204238,-0.184400221,4.882037383362119,26.0,146
133197638,2023-08-15 17:44:00,2023-08-15 17:54:00,17,1,1219,"Lower Marsh, Waterloo",300247,"Cranmer Road, Stockwell",56633,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.479601,-0.11147178,2.290129948676064,10.0,795
133198886,2023-08-15 18:02:00,2023-08-15 18:27:00,18,1,1219,"Lower Marsh, Waterloo",3477,"Porchester Place, Paddington",53677,CLASSIC,25.0,51.5001394,-0.1139359999999953,51.5147461,-0.1651640000000043,3.8997679806192265,25.0,349
133200426,2023-08-15 18:23:00,2023-08-15 18:43:00,18,1,1219,"Lower Marsh, Waterloo",200216,"Clements Road, Bermondsey",50141,CLASSIC,20.0,51.5001394,-0.1139359999999953,51.4954,-0.061698585,3.654275071055429,20.0,616
133201804,2023-08-15 18:47:00,2023-08-15 18:57:00,18,1,1219,"Lower Marsh, Waterloo",200193,"Snowsfields, London Bridge",42211,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.50215353,-0.083632928,2.1094627167904827,10.0,593
133204059,2023-08-15 19:39:00,2023-08-15 20:08:00,19,1,1219,"Lower Marsh, Waterloo",200047,"Bethnal Green Garden, Bethnal Green",59456,CLASSIC,29.0,51.5001394,-0.1139359999999953,51.52568,-0.055312,4.952109926410025,29.0,461
133205384,2023-08-15 20:23:00,2023-08-15 20:30:00,20,1,1219,"Lower Marsh, Waterloo",1155,"Regency Street, Westminster",58378,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.49206037,-0.132224622,1.552392886287958,7.0,186
133206203,2023-08-15 20:58:00,2023-08-15 21:21:00,20,1,1219,"Lower Marsh, Waterloo",22160,"Chelsea Bridge, Pimlico",58093,CLASSIC,23.0,51.5001394,-0.1139359999999953,51.485821,-0.149004,2.9032892166846342,23.0,392
133206582,2023-08-15 21:19:00,2023-08-15 21:25:00,21,1,1219,"Lower Marsh, Waterloo",1205,"Black Prince Road, Vauxhall",50360,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.4908679,-0.116911864,1.0513256312910884,6.0,232
133209037,2023-08-16 05:41:00,2023-08-16 05:51:00,5,2,1219,"Lower Marsh, Waterloo",982,"Holborn Circus, Holborn",57896,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.51795029,-0.108657431,2.0138909242372534,10.0,22
133210024,2023-08-16 07:05:00,2023-08-16 07:11:00,7,2,1219,"Lower Marsh, Waterloo",996,"Borough High Street, The Borough",57616,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.50069491,-0.094524319,1.345092426797362,6.0,35
133210744,2023-08-16 07:32:00,2023-08-16 08:10:00,7,2,1219,"Lower Marsh, Waterloo",1154,"Kennington Road  , Vauxhall",58913,CLASSIC,38.0,51.5001394,-0.1139359999999953,51.509224,-0.124826,1.960579978832086,38.0,185
133210935,2023-08-16 07:37:00,2023-08-16 08:00:00,7,2,1219,"Lower Marsh, Waterloo",973,"Bethnal Green Road, Shoreditch",56607,CLASSIC,23.0,51.5001394,-0.1139359999999953,51.52364804,-0.074754872,3.766305248569335,23.0,14
133211052,2023-08-16 07:40:00,2023-08-16 07:46:00,7,2,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",51550,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,6.0,37
133212178,2023-08-16 08:06:00,2023-08-16 08:21:00,8,2,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",57712,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.52589324,-0.090847761,3.279248835415176,15.0,5
133213989,2023-08-16 08:39:00,2023-08-16 09:06:00,8,2,1219,"Lower Marsh, Waterloo",1077,"Royal London Hospital, Whitechapel",57651,CLASSIC,27.0,51.5001394,-0.1139359999999953,51.518675,-0.06111,4.196842454392171,27.0,115
133215500,2023-08-16 09:07:00,2023-08-16 09:17:00,9,2,1219,"Lower Marsh, Waterloo",981,"British Museum, Bloomsbury",57729,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.51908011,-0.124678402,2.2334730691212696,10.0,21
133216007,2023-08-16 09:20:00,2023-08-16 09:35:00,9,2,1219,"Lower Marsh, Waterloo",1087,"Belgrave Road, Victoria",59408,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.49320445,-0.144132875,2.228091664624109,15.0,125
133216914,2023-08-16 09:55:00,2023-08-16 10:08:00,9,2,1219,"Lower Marsh, Waterloo",1114,"Pont Street, Knightsbridge",60515,PBSC_EBIKE,13.0,51.5001394,-0.1139359999999953,51.4968865,-0.161203828,3.2919397246099447,13.0,149
133218173,2023-08-16 11:01:00,2023-08-16 19:53:00,11,2,1219,"Lower Marsh, Waterloo",300247,"Cranmer Road, Stockwell",60536,PBSC_EBIKE,532.0,51.5001394,-0.1139359999999953,51.479601,-0.11147178,2.290129948676064,532.0,795
133218738,2023-08-16 11:33:00,2023-08-16 11:59:00,11,2,1219,"Lower Marsh, Waterloo",2587,"Wormwood Street, Liverpool Street",40703,CLASSIC,26.0,51.5001394,-0.1139359999999953,51.51615461,-0.082422399,2.815675614095445,26.0,259
133219936,2023-08-16 12:28:00,2023-08-16 12:46:00,12,2,1219,"Lower Marsh, Waterloo",967,"Golden Lane, Barbican",30256,CLASSIC,18.0,51.5001394,-0.1139359999999953,51.52174785,-0.094475072,2.7544509116238,18.0,8
133220159,2023-08-16 12:39:00,2023-08-16 12:50:00,12,2,1219,"Lower Marsh, Waterloo",3450,"Great Titchfield Street, Fitzrovia",60575,PBSC_EBIKE,11.0,51.5001394,-0.1139359999999953,51.52025302,-0.141327271,2.9317953218558976,11.0,326
133221905,2023-08-16 14:01:00,2023-08-16 14:01:00,14,2,1219,"Lower Marsh, Waterloo",1219,"Lower Marsh, Waterloo",22130,CLASSIC,0.0,51.5001394,-0.1139359999999953,51.5001394,-0.1139359999999953,0.0,0.0,245
133221918,2023-08-16 14:01:00,2023-08-16 14:15:00,14,2,1219,"Lower Marsh, Waterloo",1122,"Ashley Place, Victoria",40825,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.49616092,-0.140947636,1.921453944096177,14.0,156
133223649,2023-08-16 15:20:00,2023-08-16 15:28:00,15,2,1219,"Lower Marsh, Waterloo",1208,"Dickens Square, Borough",56607,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.49679128,-0.093913472,1.4351451558604398,8.0,235
133224185,2023-08-16 15:42:00,2023-08-16 15:57:00,15,2,1219,"Lower Marsh, Waterloo",300083,"Duke Street Hill, London Bridge",50536,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.50630441,-0.087262995,1.969350794983814,15.0,733
133224268,2023-08-16 15:45:00,2023-08-16 15:51:00,15,2,1219,"Lower Marsh, Waterloo",1093,"Kennington Cross, Kennington",54319,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.48894022,-0.111435796,1.2572632716462344,6.0,131
133225217,2023-08-16 16:19:00,2023-08-16 16:34:00,16,2,1219,"Lower Marsh, Waterloo",2667,"Tower Wharf, Bermondsey",52877,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.500845,-0.074704305,2.71674016240294,15.0,273
133226420,2023-08-16 16:53:00,2023-08-16 17:11:00,16,2,1219,"Lower Marsh, Waterloo",300004,"Harris Academy, Bermondsey",59341,CLASSIC,18.0,51.5001394,-0.1139359999999953,51.492668,-0.072350665,2.996263134818365,18.0,657
133228358,2023-08-16 17:27:00,2023-08-16 17:31:00,17,2,1219,"Lower Marsh, Waterloo",200039,"Sail Street, Vauxhall",59385,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.495656,-0.114605,0.5006777062662104,4.0,453
133228716,2023-08-16 17:33:00,2023-08-16 17:52:00,17,2,1219,"Lower Marsh, Waterloo",300204,"Victoria Rise, Clapham Common",15115,CLASSIC,19.0,51.5001394,-0.1139359999999953,51.461376,-0.14780467,4.907087268347517,19.0,755
133229677,2023-08-16 17:47:00,2023-08-16 17:54:00,17,2,1219,"Lower Marsh, Waterloo",1076,"Walnut Tree Walk, Vauxhall",57352,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.49368637,-0.111014912,0.7454929126758035,7.0,114
133230302,2023-08-16 17:56:00,2023-08-16 18:24:00,17,2,1219,"Lower Marsh, Waterloo",1176,"Waterloo Road, South Bank",50751,CLASSIC,28.0,51.5001394,-0.1139359999999953,51.50486,-0.113001,0.5288813517735566,28.0,206
133230307,2023-08-16 17:56:00,2023-08-16 19:11:00,17,2,1219,"Lower Marsh, Waterloo",200211,"Union Grove, Wandsworth Road",22573,CLASSIC,75.0,51.5001394,-0.1139359999999953,51.472993,-0.133972,3.322081367901344,75.0,611
133230329,2023-08-16 17:56:00,2023-08-16 19:11:00,17,2,1219,"Lower Marsh, Waterloo",200211,"Union Grove, Wandsworth Road",52961,CLASSIC,75.0,51.5001394,-0.1139359999999953,51.472993,-0.133972,3.322081367901344,75.0,611
133230333,2023-08-16 17:56:00,2023-08-16 19:11:00,17,2,1219,"Lower Marsh, Waterloo",200211,"Union Grove, Wandsworth Road",58946,CLASSIC,75.0,51.5001394,-0.1139359999999953,51.472993,-0.133972,3.322081367901344,75.0,611
133230575,2023-08-16 18:00:00,2023-08-16 18:26:00,18,2,1219,"Lower Marsh, Waterloo",300252,"Canada Water Station, Rotherhithe",56929,CLASSIC,26.0,51.5001394,-0.1139359999999953,51.498439,-0.049150215,4.488556320828439,26.0,799
133232352,2023-08-16 18:27:00,2023-08-16 18:48:00,18,2,1219,"Lower Marsh, Waterloo",1161,"Brushfield Street, Liverpool Street",24072,CLASSIC,21.0,51.5001394,-0.1139359999999953,51.518908,-0.079249,3.180894547650729,21.0,192
133235339,2023-08-16 19:24:00,2023-08-16 19:39:00,19,2,1219,"Lower Marsh, Waterloo",2637,"Bermondsey Street, Bermondsey",54411,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.49785559,-0.081608045,2.252168452574106,15.0,264
133235979,2023-08-16 19:41:00,2023-08-16 19:48:00,19,2,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",59902,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,7.0,37
133238041,2023-08-16 20:54:00,2023-08-16 21:05:00,20,2,1219,"Lower Marsh, Waterloo",22160,"Chelsea Bridge, Pimlico",54055,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.485821,-0.149004,2.9032892166846342,11.0,392
133238758,2023-08-16 21:27:00,2023-08-16 21:54:00,21,2,1219,"Lower Marsh, Waterloo",2670,"Paddington Green, Paddington",54232,CLASSIC,27.0,51.5001394,-0.1139359999999953,51.520205,-0.174593,4.753891328915237,27.0,275
133240458,2023-08-16 23:27:00,2023-08-16 23:33:00,23,2,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",59546,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,6.0,37
133241931,2023-08-17 06:54:00,2023-08-17 06:58:00,6,3,1219,"Lower Marsh, Waterloo",1200,"Ontario Street, Elephant & Castle",55494,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.49652013,-0.101384068,0.9575584999618229,4.0,227
133243004,2023-08-17 07:35:00,2023-08-17 08:00:00,7,3,1219,"Lower Marsh, Waterloo",973,"Bethnal Green Road, Shoreditch",21391,CLASSIC,25.0,51.5001394,-0.1139359999999953,51.52364804,-0.074754872,3.766305248569335,25.0,14
133244898,2023-08-17 08:19:00,2023-08-17 08:33:00,8,3,1219,"Lower Marsh, Waterloo",1010,"Cartwright Gardens , Bloomsbury",60595,PBSC_EBIKE,14.0,51.5001394,-0.1139359999999953,51.52635795,-0.125979294,3.0321504583093306,14.0,49
133245421,2023-08-17 08:29:00,2023-08-17 08:54:00,8,3,1219,"Lower Marsh, Waterloo",1077,"Royal London Hospital, Whitechapel",22130,CLASSIC,25.0,51.5001394,-0.1139359999999953,51.518675,-0.06111,4.196842454392171,25.0,115
133245803,2023-08-17 08:35:00,2023-08-17 08:52:00,8,3,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",51206,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.52589324,-0.090847761,3.279248835415176,17.0,5
133246304,2023-08-17 08:42:00,2023-08-17 08:51:00,8,3,1219,"Lower Marsh, Waterloo",200074,"Bury Place, Holborn",54573,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.51742,-0.1231899999999939,2.0254350314783816,9.0,487
133247170,2023-08-17 08:56:00,2023-08-17 09:09:00,8,3,1219,"Lower Marsh, Waterloo",200207,"Hartington Road, Stockwell",53199,CLASSIC,13.0,51.5001394,-0.1139359999999953,51.47787084,-0.126874471,2.633215181472928,13.0,607
133247171,2023-08-17 08:56:00,2023-08-17 09:13:00,8,3,1219,"Lower Marsh, Waterloo",1053,"Clerkenwell Green, Clerkenwell",54047,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.52326004,-0.104708922,2.649008773552175,17.0,91
133249369,2023-08-17 10:08:00,2023-08-17 10:20:00,10,3,1219,"Lower Marsh, Waterloo",994,"Tanner Street, Bermondsey",53510,CLASSIC,12.0,51.5001394,-0.1139359999999953,51.50064702,-0.078600401,2.446576823862751,12.0,33
133250352,2023-08-17 11:00:00,2023-08-17 11:22:00,11,3,1219,"Lower Marsh, Waterloo",1161,"Brushfield Street, Liverpool Street",23769,CLASSIC,22.0,51.5001394,-0.1139359999999953,51.518908,-0.079249,3.180894547650729,22.0,192
133254750,2023-08-17 14:32:00,2023-08-17 14:51:00,14,3,1219,"Lower Marsh, Waterloo",200183,"Battersea Park Road, Nine Elms",21817,CLASSIC,19.0,51.5001394,-0.1139359999999953,51.4795017,-0.141770709,2.996680578671139,19.0,583
133256722,2023-08-17 15:57:00,2023-08-17 16:04:00,15,3,1219,"Lower Marsh, Waterloo",200144,"Sea Containers, South Bank",57352,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.508033,-0.10682363,1.0063518291898443,7.0,545
133256901,2023-08-17 16:04:00,2023-08-17 16:13:00,16,3,1219,"Lower Marsh, Waterloo",1208,"Dickens Square, Borough",51968,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.49679128,-0.093913472,1.4351451558604398,9.0,235
133256969,2023-08-17 16:07:00,2023-08-17 16:14:00,16,3,1219,"Lower Marsh, Waterloo",1190,"Kennington Lane Rail Bridge, Vauxhall",58798,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.4863434,-0.1224923999999987,1.644442760607803,7.0,218
